Page,Users,Sessions,Users % of Total,Pageviews,Unique Pageviews,Entrances,Bounce Rate
/catalog/view/dcx_4a79ef87-4a64-40aa-87be-c73f4546ac25_2,2,2,0.000649,2,2,2,1
/catalog/view/doi:10.18739/A27659G3R,2,2,0.000649,2,2,2,1
/catalog/view/doi:10.18739/A2KD43,2,2,0.000649,2,2,2,1
/catalog/view/doi:10.18739/A2CN6XZ7H,2,2,0.000649,2,2,2,0.5
/catalog/view/doi:10.18739/A2VJ9V,2,2,0.000648,2,2,2,1
/catalog/view/doi:10.18739/A2FN10S9S,2,2,0.000648,2,2,2,1
/catalog/view/dcx_57580761-a2b4-4d26-91fa-0b5f302ead1e_2,2,2,0.000648,2,2,2,1
/catalog/view/dcx_6fb41b15-af1c-4865-b2bc-033053817aca_2,2,2,0.000648,2,2,2,1
/catalog/view/urn:uuid:098cd194-860c-4789-b5c5-6fe6ae7e7a82,2,2,0.000647,2,2,2,1
/catalog/view/doi:10.18739/A2KC1M,2,2,0.000647,2,2,2,1
/catalog/view/doi:10.18739/A29G5GF28,2,2,0.000647,2,2,2,1
/catalog/view/doi:10.18739/A2NN78,2,2,0.000647,2,2,2,1
/catalog/view/urn:uuid:5be75099-5eb4-4930-bae2-617e4699795b,2,2,0.000646,2,2,2,1
/catalog/view/doi:10.5065/D6N58JJC,2,2,0.000646,2,2,2,1
/semantic-annotations/,2,1,0.000646,2,2,1,0
/catalog/view/urn:uuid:c33f3d35-8120-4eb1-abaf-873b21314a50,2,2,0.000646,2,2,2,1
/catalog/view/dcx_502066c6-703e-487e-a74e-b81ef11fa68d_2,2,2,0.000645,2,2,2,1
/catalog/view/doi:10.18739/A2TH8BN5W,2,2,0.000645,2,2,2,1
/catalog/view/doi:10.18739/A29Z90C6V,2,2,0.000645,2,2,2,1
/catalog/view/doi:10.18739/A2MC8RH1W,2,2,0.000645,2,2,2,1
/catalog/view/dcx_20d84847-f248-4fdc-9891-6e5100b26103_2,2,2,0.000644,2,2,2,1
/catalog/view/doi:10.18739/A2M61BQ6N,2,2,0.000644,2,2,2,1
/catalog/view/doi:10.18739/A2610VS4Z,2,2,0.000644,2,2,2,1
/catalog/view/doi:10.18739/A2VQ2X,2,2,0.000644,2,2,2,1
/catalog/view/doi:10.18739/A21J9780W,2,2,0.000643,2,2,2,1
/catalog/view/doi:10.18739/A23B5W82R,2,2,0.000643,2,2,2,1
/catalog/view/urn:uuid:f7726a67-fbbf-4294-9e98-a5dcb6aa437b,2,2,0.000643,2,2,2,1
/catalog/view/doi:10.18739/A2Q52FD5B,2,2,0.000642,2,2,2,1
/catalog/view/doi:10.18739/A2P55DH6K,2,2,0.000642,2,2,2,1
/catalog/view/doi:10.18739/A29Z90C7B,2,2,0.000642,2,2,2,1
/catalog/view/urn:uuid:df5c2105-bf9f-457a-be18-548fe1aaf5de,2,2,0.000642,2,2,2,1
/catalog/view/10.5065/D6RB7303,2,2,0.000641,2,2,2,1
/catalog/view/dcx_c157c35a-1b51-4b1f-87b7-c89a7b96b689_2,2,2,0.000641,2,2,2,1
/catalog/view/doi:10.18739/A21J9D,2,2,0.000641,2,2,2,1
/catalog/view/doi:10.5065/D60R9MJJ,2,2,0.000641,2,2,2,1
/catalog/view/doi:10.18739/A2M32NB3B,2,2,0.00064,2,2,2,1
/catalog/view/doi:10.18739/A2PZ51M9R,2,2,0.00064,2,2,2,1
/catalog/view/doi:10.5065/D6ST7N0V,2,2,0.00064,2,2,2,1
/catalog/view/doi:10.18739/A26688K1J,2,2,0.00064,2,2,2,1
/catalog/view/doi:10.5065/D6D21VRX,2,2,0.000639,2,2,2,1
/catalog/view/doi:10.5065/D65H7DF3,2,2,0.000639,2,2,2,1
/catalog/view/dcx_9731cc2b-c619-4caf-a9ad-3dd8c780c090_2,2,2,0.000639,2,2,2,1
/catalog/view/doi:10.5065/D6154F70,2,2,0.000639,2,2,2,1
/catalog/view/urn:uuid:4da6ffc5-5cc2-4562-89bf-8b2fa2c3ca7f,2,2,0.000639,2,2,2,1
/catalog/view/doi:10.18739/A2183C,2,2,0.000638,2,2,2,1
/catalog/view/doi:10.18739/A2NC5SD33,2,2,0.000638,2,2,2,1
/catalog/view/doi:10.18739/A21V5BF0Z,2,2,0.000638,2,2,2,1
/catalog/view/doi:10.18739/A2V97ZS12,2,2,0.000638,2,2,2,1
/catalog/view/doi:10.18739/A22J68504,2,2,0.000637,2,2,2,1
/catalog/view/doi:10.18739/A2VD6P577,2,2,0.000637,2,2,2,1
/catalog/view/doi:10.18739/A2FF3M12P,2,2,0.000637,2,2,2,1
/catalog/view/doi:10.5065/D60V8B0Q,2,2,0.000637,2,2,2,1
/catalog/view/doi:10.18739/A24J09X8M,2,2,0.000636,2,2,2,1
/catalog/view/doi:10.18739/A2JD4PP9C,2,2,0.000636,2,2,2,1
/catalog/view/urn:uuid:8d8b39d8-fba8-4182-8404-f6e1b6f0b229,2,2,0.000636,2,2,2,1
/catalog/view/urn:uuid:f3c376dd-ba2c-4eac-a5e2-8eeecfa3f8a5,2,1,0.000636,4,2,1,0
/catalog/view/doi:10.18739/A2M90239C,2,2,0.000635,2,2,2,1
/catalog/view/doi:10.18739/A20R9M45T,2,2,0.000635,2,2,2,1
/catalog/view/doi:10.18739/A20863623,2,2,0.000635,2,2,2,1
/catalog/view/doi:10.18739/A2K93168N,2,2,0.000635,2,2,2,1
/catalog/view/urn:uuid:c9df9776-19a2-42cb-aab9-bfcedca78924,2,0,0.000634,2,2,0,null
/catalog/view/doi:10.18739/A27W6761N,2,2,0.000634,2,2,2,1
/catalog/view/doi:10.18739/A2TD9N84J,2,2,0.000634,2,2,2,1
/catalog/view/doi:10.18739/A24X54G9W,2,1,0.000634,2,2,1,1
/catalog/view/dcx_ee28c813-9436-441b-b5d6-cf9d520e6537_0,2,2,0.000633,2,2,2,1
/catalog/view/doi:10.18739/A2Q23R140,2,2,0.000633,2,2,2,1
/catalog/view/doi:10.18739/A23B5W837,2,2,0.000633,2,2,2,1
/catalog/view/urn:uuid:0b17803a-42c8-4547-b411-f83b1ade68a9,2,2,0.000633,2,2,2,1
/catalog/view/urn:uuid:b9722357-6392-4359-a1ea-fa24e8f84559,2,2,0.000633,2,2,2,1
/catalog/view/urn:uuid:5ead074c-d72f-45a5-96fa-998067b8061b,2,2,0.000632,2,2,2,1
/catalog/view/dcx_00223c14-ba07-4fc4-93c3-5caaac5041f3_2,2,2,0.000632,2,2,2,1
/catalog/view/doi:10.5065/D61J97WQ,2,2,0.000632,2,2,2,1
/catalog/view/doi:10.18739/A2M32N99S,2,2,0.000632,2,2,2,1
/catalog/view/doi:10.18739/A26Z8Q,2,2,0.000631,2,2,2,1
/catalog/view/doi:10.18739/A2VC13,2,2,0.000631,2,2,2,1
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/573/7,2,2,0.000631,2,2,2,1
/catalog/view/doi:10.18739/A2096J,2,2,0.000631,2,2,2,1
/catalog/view/doi:10.18739/A21R6N18H,2,2,0.00063,2,2,2,1
/catalog/view/doi:10.18739/A2GM81P7H,2,2,0.00063,2,2,2,1
/catalog/view/urn:uuid:6b61e6fc-8363-4fcd-aa0a-e31134da20de,2,2,0.00063,2,2,2,1
/catalog/view/doi:10.18739/A2N29P712,2,2,0.00063,2,2,2,1
/catalog/view/doi:10.18739/A20P0WR4M,2,2,0.00063,2,2,2,1
/catalog/view/urn:uuid:7a6cf00f-3e7e-4b08-95a0-dc0cfc7524e1,2,2,0.000629,2,2,2,1
/catalog/view/doi:10.18739/A2PG2Z,2,2,0.000629,2,2,2,1
/catalog/view/doi:10.18739/A26D5PB95,2,2,0.000629,2,2,2,1
/catalog/view/urn:uuid:8808b823-a52e-4495-adff-9209afac519f.,2,2,0.000629,2,2,2,1
/catalog/view/doi:10.18739/A29C6S18V,2,2,0.000628,2,2,2,1
/catalog/view/doi:10.18739/A2ZG6G759,2,2,0.000628,2,2,2,1
/catalog/view/doi:10.18739/A24746S1M,2,2,0.000628,2,2,2,1
/catalog/view/doi:10.5065/D6GF0RPT,2,2,0.000628,2,2,2,1
/catalog/view/dcx_6fc97a3b-1281-48c6-814a-7be3dc34d6f3_2,2,2,0.000627,2,2,2,1
/catalog/view/doi:10.18739/A2QB9V62J,2,2,0.000627,2,2,2,1
/catalog/view/doi:10.18739/A22V6P,2,2,0.000627,2,2,2,1
/catalog/view/doi:10.18739/A2J678X3Q,2,2,0.000627,2,2,2,1
/catalog/view/doi:10.18739/A2JW86N7H,2,2,0.000627,2,2,2,1
/catalog/view/dcx_ec02aa81-8983-467f-9a9c-c259fbf86c70_2,2,2,0.000626,2,2,2,1
/catalog/view/doi:10.5065/D65D8Q1S,2,2,0.000626,2,2,2,1
/catalog/view/dcx_6b770fb9-81d3-464c-a762-f14cdef3edfd_2,2,2,0.000626,2,2,2,1
/catalog/profile/http://orcid.org/0000-0003-4703-1974,2,0,0.000626,4,4,0,null
/catalog/view/doi:10.18739/A25H7BV4T,2,2,0.000625,2,2,2,1
/catalog/view/doi:10.18739/A2VT1GQ75,2,2,0.000625,2,2,2,1
/catalog/view/doi:10.18739/A2X05XD4X,2,2,0.000625,2,2,2,1
/catalog/view/doi:10.18739/A2VX0640H,2,2,0.000625,2,2,2,1
/catalog/view/doi:10.18739/A21V5BF2X,2,2,0.000625,2,2,2,1
/catalog/view/doi:10.18739/A2H12V81B,2,2,0.000624,2,2,2,1
/catalog/view/doi:10.18739/A2353Z,2,2,0.000624,2,2,2,1
/catalog/view/doi:10.18739/A27F97,2,2,0.000624,2,2,2,1
/catalog/view/doi:10.18739/A2BG2HB4G,2,2,0.000624,2,2,2,1
/catalog/view/urn:uuid:cf5a1134-6897-4dbd-8b6d-ceba7e4be2da.,2,2,0.000623,2,2,2,1
/catalog/view/doi:10.18739/A2599Z26M,2,2,0.000623,2,2,2,1
/catalog/view/doi:10.18739/A21V5BD9V,2,2,0.000623,2,2,2,1
/catalog/view/doi:10.18739/A2NK36556,2,2,0.000623,2,2,2,1
/catalog/view/doi:10.18739/A29882N8Z,2,2,0.000623,2,2,2,1
/catalog/view/doi:10.18739/A2BK16Q3V,2,2,0.000622,2,2,2,1
/catalog/view/dcx_a08cd09b-865e-4044-946f-6cf3efc7c1e8_2,2,2,0.000622,2,2,2,1
/catalog/view/urn:uuid:12853e1d-f541-44b4-8651-f2ec7fe673ea,2,1,0.000622,5,2,1,0
/catalog/view/doi:10.18739/A2XW47X1H,2,2,0.000622,2,2,2,1
/catalog/view/doi:10.5065/D6GH9G30,2,2,0.000622,2,2,2,1
/catalog/view/dcx_b8dc05c2-8b13-4754-853e-77d84cd5721b_0,2,2,0.000621,2,2,2,1
/catalog/view/doi:10.18739/A2WM13V27,2,2,0.000621,2,2,2,1
/catalog/view/urn:uuid:f54c7135-d223-4181-a253-950556d959c8,2,2,0.000621,2,2,2,1
/catalog/view/doi:10.18739/A2GH9B97N,2,2,0.000621,2,2,2,1
/catalog/view/doi:10.18739/A24X54H4X,2,2,0.00062,2,2,2,1
/catalog/view/doi:10.18739/A2XK84Q8C,2,2,0.00062,2,2,2,1
/catalog/view/urn:uuid:40d48aaf-04a7-43b9-9d85-b67b29432d96,2,1,0.00062,2,2,1,0
/catalog/view/doi:10.18739/A2G73746N,2,2,0.00062,2,2,2,1
/catalog/view/doi:10.18739/A2K931694,2,2,0.00062,2,2,2,1
/catalog/view/doi:10.18739/A2154DP90,2,2,0.000619,2,2,2,1
/catalog/view/doi:10.5067/GRGAA-20J06,2,1,0.000619,2,2,1,1
/catalog/view/doi:10.18739/A2NC5SD2M,2,2,0.000619,2,2,2,1
/catalog/view/doi:10.18739/A28911R7S,2,2,0.000619,2,2,2,1
/catalog/view/doi:10.18739/A2610VS7D,2,2,0.000619,2,2,2,1
/catalog/view/doi:10.5065/D6SB444G,2,2,0.000618,2,2,2,1
/catalog/view/doi:10.18739/A29W09014,2,2,0.000618,2,2,2,1
/catalog/view/urn:uuid:ad10dd6d-a23f-4e99-82f8-0ea3e2c34e1b,2,2,0.000618,2,2,2,1
/catalog/view/urn:uuid:676478a6-5086-416b-aa3e-0afd009e6fd7,2,2,0.000618,2,2,2,1
/catalog/view/doi:10.18739/A2NZ80R0M,2,2,0.000618,2,2,2,1
/catalog/view/doi:10.18739/A2BK16Q4B,2,2,0.000617,2,2,2,1
/catalog/view/doi:10.18739/A27R7K,2,2,0.000617,2,2,2,1
/catalog/view/doi:10.18739/A28V55,2,2,0.000617,2,2,2,1
/catalog/view/dcx_6a503c5a-78ae-434e-b76e-b2d2755b7aef_2,2,2,0.000617,2,2,2,1
/catalog/view/doi:10.18739/A2B56D54D,2,2,0.000617,2,2,2,1
/catalog/view/doi:10.18739/A2TD9N832,2,1,0.000616,3,3,1,1
/catalog/view/doi:10.18739/A2B27PR74,2,2,0.000616,2,2,2,1
/catalog/view/urn:uuid:e9eb8810-8300-4887-9f3f-bcf4fa8386f6,2,2,0.000616,2,2,2,1
/catalog/view/doi:10.18739/A2J38KJ4B,2,1,0.000616,2,2,1,1
/catalog/view/doi:10.5065/D68S4N4H,2,2,0.000615,2,2,2,1
/catalog/view/doi:10.18739/A20P0WR53,2,2,0.000615,2,2,2,1
/catalog/view/urn:uuid:cf5a1134-6897-4dbd-8b6d-ceba7e4be2da,2,0,0.000615,6,4,0,null
/catalog/view/doi:10.18739/A2D795B3Q,2,1,0.000615,2,2,1,1
/catalog/view/doi:10.18739/A2GX44V5M,2,2,0.000615,2,2,2,1
/catalog/view/doi:10.18739/A2WW7711P,2,2,0.000614,2,2,2,1
/catalog/view/doi:10.18739/A2P843W5Z,2,2,0.000614,2,2,2,1
/catalog/view/doi:10.5065/D6G15Z77,2,2,0.000614,2,2,2,1
/catalog/view/doi:10.18739/A28P5V976,2,2,0.000614,2,2,2,1
/catalog/view/doi:10.18739/A23J39198,2,2,0.000614,2,2,2,1
/catalog/view/doi:10.5065/D6B27SG5,2,2,0.000613,2,2,2,1
/catalog/view/doi:10.18739/A2319S38K,2,0,0.000613,3,2,0,null
/catalog/view/dcx_b13b8a9a-e5b3-4bc8-860e-72165be3e6bc_3,2,1,0.000613,2,2,1,1
/catalog/view/urn:uuid:c059bf0c-58b3-4223-b1c4-5cb5ffaf5b10,2,2,0.000613,2,2,2,1
/catalog/view/doi:10.18739/A2NS0KZ7Z,2,1,0.000613,3,2,1,1
/catalog/view/doi:10.5065/D6251GCC,2,2,0.000612,2,2,2,1
/catalog/view/doi:10.5065/D6ZP446C,2,2,0.000612,2,2,2,1
/catalog/view/doi:10.18739/A2KH3R,2,2,0.000612,2,2,2,1
/catalog/view/doi:10.18739/A2X921K1X,2,2,0.000612,2,2,2,1
/catalog/view/doi:10.18739/A22F7JR7S,2,2,0.000612,2,2,2,1
/catalog/view/doi:10.18739/A27P8TF01,2,2,0.000611,2,2,2,1
/catalog/view/doi:10.18739/A2513TW75,2,2,0.000611,2,2,2,1
/catalog/view/doi:10.18739/A2T14TQ0T,2,2,0.000611,2,2,2,1
/catalog/view/urn:uuid:bbaf464e-c37f-46f4-9770-f47769407175,2,0,0.000611,2,2,0,null
/catalog/view/urn:uuid:0f9c23aa-25af-486b-9e57-21f701a5d179,2,2,0.000611,2,2,2,1
/catalog/view/doi:10.18739/A22664,2,2,0.000611,2,2,2,1
/catalog/view/doi:10.18739/A2057CT1B,2,2,0.00061,2,2,2,1
/catalog/view/doi:10.18739/A2NP1WJ84,2,2,0.00061,2,2,2,1
/catalog/portals/,2,0,0.00061,2,2,0,null
/catalog/view/doi:10.18739/A2J678X65,2,2,0.00061,2,2,2,1
/catalog/view/dcx_84638d89-19fc-4f22-8b49-350471e3e522_2,2,2,0.00061,2,2,2,1
/catalog/view/urn:uuid:cae13535-46d0-4a3c-b029-3e4dac9d7254,2,2,0.000609,2,2,2,1
/catalog/view/doi:10.18739/A2D099,2,2,0.000609,2,2,2,1
/catalog/view/doi:10.18739/A2HQ3S035,2,2,0.000609,2,2,2,1
/catalog/view/urn:uuid:732ea712-355b-4ee3-9c28-07b415b71188,2,2,0.000609,2,2,2,1
/catalog/view/doi:10.18739/A29G5GD8Q,2,2,0.000609,2,2,2,1
/catalog/view/doi:10.5065/D60K26X4,2,2,0.000608,2,2,2,1
/catalog/view/doi:10.18739/A2445HD27,2,2,0.000608,2,2,2,1
/catalog/view/doi:10.18739/A2MH32,2,2,0.000608,2,2,2,1
/catalog/view/dcx_22dc7cfd-27da-4c18-9bf2-98e31bc0bdc0_2,2,2,0.000608,2,2,2,1
/catalog/view/urn:uuid:b718db50-68b4-4d11-838e-2a4194617a03,2,2,0.000608,2,2,2,1
/catalog/view/doi:10.18739/A2VX06410,2,2,0.000607,2,2,2,1
/catalog/view/doi:10.18739/A26W9693C,2,2,0.000607,2,2,2,1
/catalog/view/doi:10.18739/A22805032,2,2,0.000607,2,2,2,1
/catalog/view/doi:10.18739/A2RX93D9P,2,2,0.000607,2,2,2,1
/catalog/view/dcx_185381b7-146c-410d-8002-e089d7bf34de_2,2,2,0.000607,2,2,2,1
/catalog/view/doi:10.18739/A2BG2HB2H,2,2,0.000606,2,2,2,1
/catalog/view/doi:10.18739/A26H4CR04,2,2,0.000606,2,2,2,1
/catalog/view/doi:10.18739/A2VT1GQ56,2,2,0.000606,2,2,2,1
/catalog/view/doi:10.18739/A21R7Q,2,2,0.000606,2,2,2,1
/catalog/view/doi:10.18739/A24Z5Z,2,2,0.000606,2,2,2,1
/catalog/view/doi:10.18739/A2D08X,2,2,0.000606,2,2,2,1
/catalog/view/urn:uuid:fc44cb5c-a76f-454d-883b-b652f47364e8,2,2,0.000605,2,2,2,1
/catalog/view/doi:10.18739/A2319S354,2,2,0.000605,2,2,2,1
/catalog/view/doi:10.18739/A24T6F41M,2,2,0.000605,2,2,2,1
/catalog/view/doi:10.18739/A2KV6B,2,2,0.000605,2,2,2,1
/catalog/view/doi:10.18739/A2QR4NR5X,2,2,0.000605,2,2,2,1
/catalog/view/doi:10.18739/A2NP1WK16,2,2,0.000604,2,2,2,1
/catalog/view/doi:10.18739/A2MK6587X,2,2,0.000604,2,2,2,1
/catalog/view/doi:10.18739/A2QN5ZC2M,2,2,0.000604,2,2,2,1
/catalog/view/dcx_8ff58405-7be0-40f3-ba62-5e91978fba8a_2,2,2,0.000604,2,2,2,1
/catalog/view/dcx_88337919-ad27-4070-8692-77932221b4e9_2,2,2,0.000604,2,2,2,1
/catalog/view/doi:10.5065/D6BP00WK,2,2,0.000604,2,2,2,1
/catalog/view/doi:10.18739/A2057CS9R,2,2,0.000603,2,2,2,1
/catalog/view/doi:10.18739/A2QZ6M,2,2,0.000603,2,2,2,1
/catalog/view/doi:10.5065/D69Z932X,2,2,0.000603,2,2,2,1
/catalog/view/doi:10.18739/A2R785P9T,2,2,0.000603,2,2,2,1
/catalog/view/doi:10.18739/A2XP6V44S,2,2,0.000603,2,2,2,1
/catalog/view/doi:10.18739/A2FF3M116,2,2,0.000602,2,2,2,1
/catalog/view/doi:10.18739/A2MS3K24P,2,2,0.000602,2,2,2,1
/catalog/view/doi:10.18739/A22R3NX5W,2,2,0.000602,2,2,2,1
/catalog/view/urn:uuid:eab39f34-dbef-4669-9948-91387e99d26a,2,2,0.000602,2,2,2,1
/catalog/view/doi:10.18739/A2D50FZ0J,2,2,0.000602,2,2,2,1
/catalog/view/doi:10.18739/A2542J86Z,2,2,0.000602,2,2,2,1
/catalog/view/dcx_ec7cd543-1d57-4925-93c8-bfe73cf30c3f_2,2,2,0.000601,2,2,2,1
/catalog/view/doi:10.18739/A2WD3Q260,2,2,0.000601,2,2,2,1
/catalog/view/doi:10.18739/A24N9C,2,2,0.000601,2,2,2,1
/catalog/view/doi:10.5065/D6HD7STN,2,2,0.000601,2,2,2,1
/catalog/view/doi:10.18739/A2KD1QM0Q,2,2,0.000601,2,2,2,1
/catalog/view/urn:uuid:e5c83293-db45-47c5-a952-1bae285a1fb2,2,2,0.0006,2,2,2,1
/catalog/view/doi:10.18739/A2FX73Z8T,2,2,0.0006,2,2,2,1
/catalog/view/doi:10.18739/A20531,2,2,0.0006,2,2,2,1
/catalog/view/dcx_4a5c41c5-fbd1-4e3f-86b4-29152209baf4_2,2,2,0.0006,2,2,2,1
/catalog/view/doi:10.5065/D6ZC8119,2,2,0.0006,2,2,2,1
/catalog/view/doi:10.18739/A2S756K73,2,2,0.0006,2,2,2,1
/catalog/view/urn:uuid:14078047-7287-4a75-aa74-66772e8148d0,2,1,0.000599,4,3,1,0
/catalog/view/doi:10.18739/A27940V24,2,2,0.000599,2,2,2,1
/catalog/view/dcx_fab44423-eb80-4c5c-9568-45bb704e970d_2,2,2,0.000599,2,2,2,1
/catalog/view/urn:uuid:b7ee9807-fa7f-4f63-bcae-4ff3c26dbe24,2,2,0.000599,2,2,2,1
/catalog/view/doi:10.18739/A2F532,2,2,0.000599,2,2,2,1
/catalog/view/doi:10.18739/A2WH2DF8T,2,2,0.000599,2,2,2,1
/catalog/view/urn:uuid:35789e36-47b3-4d60-9927-396676922944,2,2,0.000598,2,2,2,1
/catalog/view/doi:10.18739/A25Z4W,2,2,0.000598,2,2,2,1
/catalog/view/doi:10.18739/A2TT4FT5Z,2,2,0.000598,2,2,2,1
/catalog/view/doi:10.18739/A2NS0KZ50,2,2,0.000598,2,2,2,1
/catalog/view/dcx_b8062610-1e72-47b0-806a-ac912739d5cd_2,2,2,0.000598,2,2,2,1
/catalog/view/urn:uuid:9204658b-3455-4c6d-9dbf-724e42dd336d,2,1,0.000597,2,2,1,1
/catalog/view/doi:10.18739/A2P55DH4M,2,2,0.000597,2,2,2,1
/catalog/view/doi:10.5065/D6GB227F,2,2,0.000597,2,2,2,1
/catalog/view/doi:10.18739/A23R0PT92,2,2,0.000597,2,2,2,1
/catalog/view/doi:10.18739/A27D2Q810,2,2,0.000597,2,2,2,1
/catalog/view/dcx_806f2e03-3f2b-4630-980a-ba168aab8e16_2,2,2,0.000597,2,2,2,1
/catalog/view/doi:10.18739/A2SB3WZ9J,2,2,0.000596,2,2,2,1
/catalog/view/urn:uuid:a8dad5a2-0e81-42cf-8f42-cdee71733aaa,2,2,0.000596,2,2,2,1
/catalog/view/doi:10.18739/A2GQ6R30G,2,2,0.000596,2,2,2,1
/catalog/view/doi:10.18739/A23B5W875,2,2,0.000596,2,2,2,1
/catalog/view/doi:10.18739/A2RX93F18,2,2,0.000596,2,2,2,1
/catalog/view/doi:10.5065/D6H130DF,2,2,0.000596,2,2,2,1
/catalog/view/doi:10.18739/A2P26Q42S,2,2,0.000595,2,2,2,1
/catalog/view/doi:10.18739/A2CJ87M41,2,2,0.000595,2,2,2,1
/catalog/view/doi:10.18739/A20K26C25,2,2,0.000595,2,2,2,1
/catalog/view/doi:10.18739/A29W09033,2,2,0.000595,2,2,2,1
/catalog/view/dcx_4a01d7cd-5ba7-4052-ae29-b308bf86a3d0_2,2,2,0.000595,2,2,2,1
/catalog/view/doi:10.18739/A2M08S,2,2,0.000595,2,2,2,1
/catalog/view/doi:10.5065/D6H1306R,2,2,0.000594,2,2,2,1
/catalog/view/dcx_57e3cff1-b471-4226-89f6-b6f39a819584_2,2,2,0.000594,2,2,2,1
/catalog/view/doi:10.18739/A2DN3ZW76,2,2,0.000594,2,2,2,1
/catalog/view/doi:10.18739/A2K06X22R,2,1,0.000594,5,2,1,1
/catalog/view/doi:10.5065/D6F18WWR,2,2,0.000594,2,2,2,1
/catalog/view/doi:10.18739/A2TH8BN7V,2,2,0.000594,2,2,2,1
/catalog/view/dcx_48a54221-60b7-4957-a6c9-a19bfe061692_0,2,2,0.000593,2,2,2,1
/catalog/view/dcx_dd520c06-6c27-4766-b861-52545b8d6645_2,2,2,0.000593,2,2,2,1
/catalog/view/doi:10.5065/D6707ZMD,2,2,0.000593,2,2,2,1
/catalog/view/doi:10.18739/A2183432B,2,2,0.000593,2,2,2,1
/catalog/view/doi:10.18739/A2HX15R4C,2,2,0.000593,2,2,2,1
/catalog/view/doi:10.18739/A2F18SF8S,2,2,0.000593,2,2,2,1
/catalog/view/doi:10.18739/A2F833,2,2,0.000592,2,2,2,1
/catalog/view/doi:10.18739/A23B5W86P,2,2,0.000592,2,2,2,1
/catalog/view/doi:10.18739/A2WW77093,2,2,0.000592,2,2,2,1
/catalog/view/doi:10.18739/A2KR82,2,2,0.000592,2,2,2,1
/catalog/view/urn:uuid:7f3b6b80-d437-468d-8bb2-105c5ad78df4,2,0,0.000592,7,2,0,null
/catalog/view/doi:10.18739/A2D795B84,2,2,0.000592,2,2,2,1
/catalog/view/doi:10.18739/A2QF8JK3W,2,2,0.000591,2,2,2,1
/catalog/data/page/4,2,0,0.000591,2,2,0,null
/catalog/view/urn:uuid:69670f7a-09f2-4286-a438-970c7c44d4c0,2,2,0.000591,2,2,2,1
/catalog/view/urn:uuid:c5886dc0-b5bf-4403-b0f4-848fd9a9e178,2,2,0.000591,2,2,2,1
/catalog/view/urn:uuid:325a30be-cbe6-478a-9f6c-cd3c7f5b7399,2,2,0.000591,2,2,2,1
/catalog/view/doi:10.18739/A2RB6W319,2,2,0.000591,2,2,2,1
/catalog/view/urn:uuid:e1363573-39e6-40ef-b900-54c891d4251f,2,2,0.00059,2,2,2,1
/catalog/view/doi:10.5065/D6WQ01Z6,2,2,0.00059,2,2,2,1
/catalog/view/doi:10.18739/A2C24QN7C,2,2,0.00059,2,2,2,1
/catalog/view/doi:10.18739/A2HM52K5S,2,2,0.00059,2,2,2,1
/catalog/view/doi:10.18739/A2QV3C456,2,2,0.00059,2,2,2,1
/catalog/view/doi:10.18739/A28W3835T,2,2,0.00059,2,2,2,1
/catalog/view/doi:10.18739/A2CH48,2,2,0.000589,2,2,2,1
/catalog/view/doi:10.18739/A2TM7221P,2,2,0.000589,2,2,2,1
/catalog/edit/portals/QGreenland,2,0,0.000589,16,5,1,null
/catalog/view/doi:10.18739/A2K06X186,2,2,0.000589,2,2,2,1
/catalog/view/dcx_abc96506-7781-4a1c-ab1a-ae581474713b_0,2,2,0.000589,2,2,2,1
/catalog/view/doi:10.18739/A2H70815D,2,2,0.000589,2,2,2,1
/catalog/view/doi:10.18739/A2W08WH36,2,2,0.000588,2,2,2,1
/catalog/view/doi:10.18739/A2Z31NP5H,2,2,0.000588,2,2,2,1
/catalog/view/urn:uuid:7748d48d-9f06-43ef-8428-8c3a69b46e73,2,2,0.000588,2,2,2,1
/catalog/view/doi:10.18739/A2VM42X9X,2,2,0.000588,2,2,2,1
/catalog/view/doi:10.18739/A2HT1G,2,2,0.000588,2,2,2,1
/catalog/view/urn:uuid:98a66a66-161a-466b-a77b-16847c2fe9a3,2,2,0.000588,2,2,2,1
/catalog/view/doi:10.18739/A2XP6V42T,2,2,0.000588,2,2,2,1
/catalog/view/doi:10.5065/D64F1NX0,2,2,0.000587,2,2,2,1
/catalog/view/doi:10.18739/A2ZC7RV4J,2,2,0.000587,2,2,2,1
/catalog/view/doi:10.18739/A2CJ87M3J,2,2,0.000587,2,2,2,1
/catalog/view/doi:10.18739/A2FQ9Q575,2,2,0.000587,2,2,2,1
/catalog/view/urn:uuid:88566070-b46d-4840-86e5-228ac2025bd9,2,2,0.000587,2,2,2,1
/catalog/view/doi:10.18739/A2CZ3256B,2,2,0.000587,2,2,2,1
/catalog/view/doi:10.18739/A2N29P72J,2,2,0.000586,2,2,2,1
/catalog/view/doi:10.5065/D63J3B4F,2,2,0.000586,2,2,2,1
/catalog/view/doi:10.18739/A2T43J38Z,2,2,0.000586,2,2,2,1
/catalog/view/doi:10.18739/A2HT2GC2J,2,2,0.000586,2,2,2,1
/catalog/view/doi:10.18739/A2S46H64S,2,2,0.000586,2,2,2,1
/catalog/view/dcx_e646b871-df5f-4d24-ba58-71b56fae64f9_2,2,2,0.000586,2,2,2,1
